Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.05,0.001,0.01,0.004127137,0.106103257,4,1.75,1,0.833333333,0.7,0.575,0.494047619,0.428571429,0.378472222,0.35,0.329545455,0.306818182,0.288461538,0.270604396,0.254761905,0.242708333,0.232536765,0.222222222,0.212719298,0.215131579,0.2125,0.300809909
0.05,0.003,0.01,0.010569747,0.103576647,5,1.75,1.208333333,1.083333333,0.95,0.825,0.726190476,0.678571429,0.635416667,0.616666667,0.588636364,0.558712121,0.522435897,0.497252747,0.494047619,0.48125,0.475183824,0.464869281,0.457602339,0.447368421,0.441071429,0.264523085
0.05,0.005,0.01,0.007676418,0.106921613,5,2.125,1.416666667,1.208333333,1.0875,0.983333333,0.898809524,0.857142857,0.8125,0.769444444,0.75,0.712121212,0.725961538,0.725274725,0.722619048,0.7,0.706801471,0.717320261,0.725146199,0.697368421,0.676785714,0.21722009
0.1,0.001,0.01,0.003460396,0.052273225,4,0.75,0.666666667,0.666666667,0.6,0.533333333,0.476190476,0.433035714,0.399305556,0.380555556,0.334090909,0.327651515,0.310897436,0.299450549,0.292857143,0.280208333,0.268382353,0.258986928,0.25,0.240789474,0.23452381,0.333233574
0.1,0.003,0.01,0.001597191,0.055502894,7,3.125,2.166666667,1.708333333,1.4875,1.425,1.321428571,1.21875,1.138888889,1.086111111,1.034090909,0.998106061,0.967948718,0.93543956,0.9,0.864583333,0.842830882,0.825163399,0.80628655,0.783552632,0.761309524,0.222951307
0.1,0.005,0.01,0.011567239,0.061188398,9,3.375,3.25,2.604166667,2.3125,2.083333333,1.898809524,1.758928571,1.659722222,1.577777778,1.511363636,1.445075758,1.407051282,1.361263736,1.323809524,1.2875,1.289522059,1.293300654,1.330409357,1.356578947,1.373809524,0.202247543
0.15,0.001,0.01,0.000777778,0.002553759,7,2.625,2.291666667,2.166666667,2,1.791666667,1.642857143,1.522321429,1.381944444,1.272222222,1.177272727,1.089015152,1.025641026,0.945054945,0.896428571,0.835416667,0.793198529,0.749183007,0.706871345,0.680263158,0.641666667,0.210625408
0.15,0.003,0.01,0.003,0.003851902,22,15.625,12.33333333,9.458333333,7.525,6.258333333,5.333333333,4.642857143,4.104166667,3.683333333,3.329545455,3.056818182,2.815705128,2.608516484,2.438095238,2.280208333,2.147058824,2.022058824,1.915935673,1.821052632,1.733928571,0.187821302
0.15,0.005,0.01,0.00372678,0.006212764,27,18.625,13.95833333,10.22916667,8.0875,6.65,5.68452381,4.941964286,4.368055556,3.927777778,3.570454545,3.267045455,3.017628205,2.799450549,2.613095238,2.451041667,2.308823529,2.178921569,2.066520468,1.969078947,1.880952381,0.205174448
0.05,0.001,0.01,0.002050001,0.195225511,4,1.25,0.791666667,0.583333333,0.4625,0.383333333,0.321428571,0.290178571,0.260416667,0.238888889,0.220454545,0.208333333,0.203525641,0.193681319,0.188095238,0.18125,0.175551471,0.170751634,0.164473684,0.157894737,0.15297619,0.377403572
0.05,0.003,0.01,0.018347132,0.105161198,5,2,1.416666667,1.125,0.9875,0.858333333,0.785714286,0.71875,0.666666667,0.65,0.615909091,0.587121212,0.5625,0.537087912,0.519047619,0.501041667,0.487132353,0.482843137,0.470760234,0.463815789,0.455357143,0.251366844
0.05,0.005,0.01,0.008812784,0.105680108,5,2.125,1.458333333,1.229166667,1.025,0.933333333,0.892857143,0.834821429,0.8125,0.758333333,0.736363636,0.714015152,0.689102564,0.699175824,0.707142857,0.705208333,0.730698529,0.711601307,0.70248538,0.681578947,0.664285714,0.219192461
0.1,0.001,0.01,0.006707704,0.051226922,4,0.625,0.583333333,0.583333333,0.5,0.425,0.404761905,0.366071429,0.333333333,0.313888889,0.295454545,0.287878788,0.274038462,0.260989011,0.248809524,0.2375,0.231617647,0.220588235,0.216374269,0.2125,0.2125,0.369243061
0.1,0.003,0.01,0.00278102,0.055362442,7,2.875,2.083333333,1.75,1.5125,1.391666667,1.31547619,1.223214286,1.121527778,1.052777778,1.011363636,0.994318182,0.975961538,0.946428571,0.913095238,0.89375,0.874080882,0.857026144,0.836988304,0.815131579,0.792857143,0.22409683
