Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.09,0.005,0.01,0.005343248,0.070833878,8,3.5,2.541666667,2.229166667,1.875,1.716666667,1.547619048,1.4375,1.357638889,1.308333333,1.284090909,1.21969697,1.181089744,1.137362637,1.1,1.097916667,1.110294118,1.094771242,1.081871345,1.071052632,1.060119048,0.210793377
0.09,0.005,0.03,0.030259296,0.066004351,8,3.25,2.458333333,2.3125,1.925,1.691666667,1.541666667,1.464285714,1.409722222,1.336111111,1.268181818,1.21969697,1.157051282,1.10989011,1.108333333,1.089583333,1.077205882,1.079248366,1.073099415,1.070394737,1.075595238,0.212102763
0.1,0.001,0.01,0.00548947,0.056379545,4,0.375,0.625,0.604166667,0.45,0.416666667,0.375,0.34375,0.333333333,0.338888889,0.336363636,0.331439394,0.320512821,0.315934066,0.3,0.292708333,0.283088235,0.275326797,0.26754386,0.261184211,0.25297619,0.360396624
0.1,0.001,0.03,0.000914462,0.114711474,3,0.375,0.291666667,0.25,0.225,0.208333333,0.172619048,0.160714286,0.149305556,0.133333333,0.122727273,0.119318182,0.108974359,0.107142857,0.103571429,0.101041667,0.100183824,0.097222222,0.096491228,0.094078947,0.093452381,0.490984173
0.1,0.003,0.01,0.028879765,0.057072761,8,2.75,2.25,1.916666667,1.725,1.466666667,1.333333333,1.263392857,1.194444444,1.1,1.052272727,1.009469697,0.985576923,0.964285714,0.936904762,0.904166667,0.872242647,0.852941176,0.834064327,0.809210526,0.788690476,0.242355725
0.1,0.003,0.03,0.005281127,0.061875323,7,2.5,2.083333333,1.583333333,1.3875,1.316666667,1.238095238,1.183035714,1.166666667,1.177777778,1.159090909,1.134469697,1.094551282,1.048076923,0.997619048,0.963541667,0.929227941,0.89379085,0.862573099,0.830263158,0.80297619,0.223267045
0.1,0.005,0.01,0.008333333,0.060006196,8,4.125,3.208333333,2.645833333,2.3625,2.125,1.910714286,1.834821429,1.725694444,1.619444444,1.556818182,1.490530303,1.447115385,1.464285714,1.452380952,1.433333333,1.409926471,1.380718954,1.360380117,1.336184211,1.333333333,0.176903684
0.1,0.005,0.03,0.013236945,0.067466298,6,2.125,1.958333333,1.833333333,1.9375,1.883333333,1.886904762,1.799107143,1.743055556,1.647222222,1.561363636,1.471590909,1.403846154,1.333791209,1.3,1.280208333,1.264705882,1.254084967,1.261695906,1.261184211,1.275595238,0.160077451
0.11,0.001,0.01,0.001986468,0.043280176,4,1,1.083333333,0.708333333,0.625,0.566666667,0.517857143,0.46875,0.434027778,0.408333333,0.375,0.359848485,0.336538462,0.321428571,0.305952381,0.296875,0.290441176,0.276960784,0.268274854,0.263815789,0.251785714,0.303969319
0.11,0.001,0.03,0.006066676,0.051354908,4,1.25,0.958333333,0.791666667,0.6875,0.591666667,0.523809524,0.46875,0.427083333,0.386111111,0.370454545,0.365530303,0.355769231,0.343406593,0.329761905,0.314583333,0.297794118,0.285947712,0.277046784,0.267763158,0.2625,0.295083649
0.11,0.003,0.01,0.003119866,0.046191567,8,3.25,2.583333333,2.125,1.925,1.808333333,1.678571429,1.553571429,1.458333333,1.363888889,1.286363636,1.232954545,1.174679487,1.127747253,1.088095238,1.05,1.008272059,0.991013072,0.966374269,0.932236842,0.919047619,0.213203616
0.11,0.003,0.03,0.01524342,0.055393214,5,2,1.458333333,1.354166667,1.45,1.508333333,1.470238095,1.40625,1.340277778,1.272222222,1.234090909,1.189393939,1.145833333,1.108516484,1.067857143,1.027083333,1.004595588,0.982843137,0.956871345,0.927631579,0.895833333,0.167783143
0.11,0.005,0.01,0.013870963,0.04147758,9,3.375,3.041666667,2.770833333,2.5,2.141666667,1.922619048,1.915178571,1.8125,1.738888889,1.709090909,1.732954545,1.719551282,1.692307692,1.651190476,1.63125,1.603860294,1.60130719,1.579678363,1.543421053,1.505952381,0.186764935
0.11,0.005,0.03,0.009204468,0.050968521,9,4.5,3.5,2.895833333,2.525,2.283333333,2.107142857,1.973214286,1.857638889,1.783333333,1.761363636,1.695075758,1.655448718,1.644230769,1.610714286,1.569791667,1.530330882,1.508986928,1.489766082,1.469736842,1.44702381,0.18069399
0.15,0.001,0.01,0.006295279,0.004914656,5,1,1.375,1.416666667,1.4125,1.5,1.446428571,1.410714286,1.357638889,1.25,1.170454545,1.087121212,1.012820513,0.956043956,0.891666667,0.846875,0.791360294,0.746732026,0.71125731,0.677631579,0.646428571,0.187214451
0.15,0.001,0.03,0.028013631,0.005142352,5,1,0.875,0.979166667,0.875,0.908333333,0.827380952,0.857142857,0.798611111,0.777777778,0.759090909,0.751893939,0.753205128,0.744505495,0.733333333,0.713541667,0.693933824,0.661764706,0.644736842,0.617763158,0.596428571,0.243088859
0.15,0.003,0.01,0.001414214,0.001400935,26,16.625,12.125,9.166666667,7.3625,6.108333333,5.25,4.535714286,4.034722222,3.638888889,3.3,3.022727273,2.786858974,2.593406593,2.41547619,2.272916667,2.139705882,2.01879085,1.911549708,1.823684211,1.736309524,0.215110252
0.15,0.003,0.03,0.007496556,0.01322444,12,8.125,7.125,5.9375,5.625,5.016666667,4.553571429,4.183035714,3.8125,3.483333333,3.227272727,2.971590909,2.756410256,2.567307692,2.397619048,2.254166667,2.121323529,2.004901961,1.902046784,1.809868421,1.725,0.140188365
0.15,0.005,0.01,0.00559017,0.006309431,23,16.75,13.25,9.958333333,7.9375,6.6,5.577380952,4.883928571,4.322916667,3.9,3.529545455,3.246212121,2.993589744,2.778846154,2.592857143,2.430208333,2.295036765,2.171568627,2.063596491,1.965789474,1.875595238,0.185300207
0.15,0.005,0.03,0.008385255,0.011145875,16,11.5,8.916666667,7.958333333,6.9375,6.358333333,5.55952381,4.866071429,4.333333333,3.911111111,3.568181818,3.263257576,3.003205128,2.79532967,2.608333333,2.439583333,2.295036765,2.170751634,2.060672515,1.969078947,1.87797619,0.153268039
