Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.15,0.005,0.01,0.023746691,0.06029942,11,4.875,3.75,3.1875,2.7875,2.55,2.404761905,2.285714286,2.173611111,2.138888889,2.077272727,2.043560606,2.051282051,2.06043956,2.027380952,2.005208333,1.977941176,1.942810458,1.905701754,1.886184211,1.867261905,0.186446935
0.15,0.005,0.03,0.023192469,0.053201028,11,4.625,3.625,3.416666667,3.1125,2.941666667,2.68452381,2.53125,2.368055556,2.191666667,2.043181818,1.958333333,1.899038462,1.851648352,1.83452381,1.780208333,1.755514706,1.79248366,1.826754386,1.860526316,1.847619048,0.186610963
0.05,0.001,0.01,0.003236975,0.042867724,5,2,1.333333333,1,0.8375,0.691666667,0.696428571,0.6875,0.6875,0.644444444,0.595454545,0.579545455,0.548076923,0.517857143,0.505952381,0.495833333,0.480698529,0.477941176,0.464912281,0.451973684,0.441666667,0.261256427
0.05,0.001,0.03,0.001520553,0.113364113,4,1.625,1.25,1.020833333,0.9,0.758333333,0.660714286,0.589285714,0.545138889,0.508333333,0.479545455,0.460227273,0.469551282,0.450549451,0.435714286,0.435416667,0.417279412,0.404411765,0.391812865,0.376315789,0.364880952,0.241789083
0.05,0.003,0.01,0.008865116,0.046467208,7,3.625,2.791666667,2.166666667,1.7375,1.55,1.470238095,1.34375,1.239583333,1.183333333,1.161363636,1.153409091,1.137820513,1.100274725,1.08452381,1.080208333,1.072610294,1.066176471,1.058479532,1.042763158,1.041071429,0.193871237
0.05,0.003,0.03,0.009040693,0.045447222,6,3,2.541666667,2.229166667,1.8625,1.658333333,1.482142857,1.40625,1.385416667,1.333333333,1.259090909,1.231060606,1.185897436,1.14010989,1.103571429,1.063541667,1.053308824,1.071895425,1.063596491,1.051315789,1.054166667,0.170569076
0.05,0.005,0.01,0.005944704,0.044963462,7,3.75,2.958333333,2.5625,2.275,2.033333333,1.886904762,1.745535714,1.659722222,1.619444444,1.554545455,1.503787879,1.498397436,1.552197802,1.575,1.59375,1.611213235,1.620915033,1.630847953,1.586184211,1.541666667,0.156392151
0.05,0.005,0.03,0.018814591,0.04705564,7,3.25,2.958333333,2.770833333,2.6375,2.433333333,2.285714286,2.09375,1.913194444,1.786111111,1.684090909,1.625,1.674679487,1.721153846,1.729761905,1.717708333,1.686580882,1.658496732,1.628654971,1.573026316,1.535119048,0.14779456
0.09,0.001,0.01,0.000447214,0.003043796,9,4.5,3.916666667,3.708333333,3.2625,2.95,2.75,2.584821429,2.361111111,2.175,1.995454545,1.846590909,1.71474359,1.601648352,1.496428571,1.404166667,1.330882353,1.258986928,1.188596491,1.134210526,1.080952381,0.16897888
0.09,0.001,0.03,0.004006762,0.008372802,6,1.375,1.291666667,1.541666667,1.55,1.608333333,1.541666667,1.486607143,1.416666667,1.377777778,1.386363636,1.392045455,1.326923077,1.285714286,1.222619048,1.163541667,1.127757353,1.08496732,1.039473684,1.005263158,0.975595238,0.186337436
0.09,0.003,0.01,0.004472136,0.004346106,24,14.625,11.95833333,9.604166667,7.7375,6.491666667,5.56547619,4.848214286,4.305555556,3.869444444,3.525,3.21780303,2.974358974,2.767857143,2.594047619,2.436458333,2.292279412,2.171568627,2.057748538,1.958552632,1.872619048,0.19855444
0.09,0.003,0.03,0.002213657,0.013571071,11,7.5,6.166666667,5.625,5.05,4.666666667,4.369047619,4.142857143,3.822916667,3.541666667,3.311363636,3.075757576,2.866987179,2.697802198,2.547619048,2.413541667,2.28125,2.161764706,2.052631579,1.950657895,1.864880952,0.132356179
0.09,0.005,0.01,0.007071068,0.006109406,31,18.625,14.08333333,10.66666667,8.35,6.95,5.970238095,5.15625,4.586805556,4.111111111,3.747727273,3.448863636,3.171474359,2.958791209,2.78452381,2.617708333,2.476102941,2.364379085,2.255116959,2.167763158,2.08452381,0.222100617
0.09,0.005,0.03,0.00559017,0.006934559,20,12.875,11.29166667,9.458333333,7.85,6.65,5.779761905,5.111607143,4.59375,4.133333333,3.756818182,3.445075758,3.184294872,2.971153846,2.791666667,2.648958333,2.533088235,2.431372549,2.330409357,2.234868421,2.139285714,0.169189788
0.1,0.001,0.01,0.00647732,0.024626093,6,0.75,0.708333333,0.666666667,0.5875,0.65,0.613095238,0.59375,0.607638889,0.561111111,0.561363636,0.577651515,0.604166667,0.627747253,0.621428571,0.622916667,0.619485294,0.598856209,0.591374269,0.583552632,0.576190476,0.32746036
0.1,0.001,0.03,0.007018276,0.005179587,6,1.25,1.833333333,1.541666667,1.325,1.291666667,1.125,1.102678571,1.0625,1.091666667,1.070454545,1.045454545,1.02724359,0.980769231,0.951190476,0.935416667,0.918198529,0.897058824,0.88377193,0.864473684,0.841071429,0.213990596
0.1,0.003,0.01,0.002126029,0.013058569,13,8,6.625,5.916666667,5.525,5.166666667,4.916666667,4.535714286,4.253472222,3.908333333,3.602272727,3.331439394,3.112179487,2.906593407,2.713095238,2.558333333,2.414522059,2.294934641,2.17251462,2.068421053,1.971428571,0.142867733
